stock,稅後純益,103年1-6月,增減,期末股本,稅後純益,103年1-6月,每股淨值,淨值佔總資產,流動比率,速動比率,稅前純益,103年1-6月,增減,公司,,營業收入,103年1-6月,增減,營業利益,103年1-6月,營業外,103年1-6月
2231,507506,304533,66.65,833030,7.01,4.29,27.96,67.2035814374194,2.136925779115,1.72134507113255,588770,361502,62.87,2231  ,為升,1351908,983103,37.51,607747,358599,-18977,2903
2236,10034,24822,-59.58,338670,0.33,0.86,30.59,56.7475828131607,2.39404047735958,1.48724230197192,31027,60893,-49.05,2236  ,F-百達,748074,739675,1.14,43364,75943,-12337,-15050
2371,-1046250,1124076,,23395367,-0.46,0.49,14.37,16.0624322188121,0.864744449640691,0.62541204591314,-3196076,2459095,,2371  ,大同,47845550,57715891,-17.1,-4825986,3059574,1629910,-600479
3167,141723,135423,4.65,799786,1.77,1.69,20.38,45.5062448149215,2.11481910201793,1.59718895100084,154776,178161,-13.13,3167  ,大量,1056669,1121665,-5.79,143135,137536,11641,40625
4526,59814,257958,-76.81,2560265,0.23,1.1,21.98,37.7352810713008,1.5423253220715,0.755066603455607,92186,390443,-76.39,4526  ,東台,4152502,4322712,-3.94,208805,333718,-116619,56725
4532,526626,568057,-7.29,4684044,1.12,1.21,15.9,33.3386036963927,1.41250248176786,1.18817542802672,807660,943684,-14.41,4532  ,瑞智,8891415,10050625,-11.53,752913,891262,54747,52422
4551,124285,170879,-27.27,750000,1.66,2.28,27.24,46.363836915782,0.964126123401219,0.594201831087875,168493,257057,-34.45,4551  ,智伸科,1513746,1356190,11.62,179276,248372,-10783,8685
5288,188800,168734,11.89,645032,2.93,2.97,32.05,71.6907509890196,2.85825518127449,2.26745366301883,245999,222248,10.69,5288  ,F-豐祥,1833591,1786537,2.63,223234,187163,22765,35085
6605,560721,762017,-26.42,1658164,3.38,4.6,61.09,41.1593767371418,1.03121731359831,0.597729501172827,757750,1000627,-24.27,6605  ,帝寶,7129835,7388843,-3.51,941996,1029041,-184246,-28414
8222,34927,16035,117.82,681869,0.52,0.26,12.31,57.7052435994501,1.98936436820409,0.912587841777396,39657,18499,114.37,8222  ,寶一,451035,386083,16.82,48571,22085,-8914,-3586
8374,-23791,-11920,,876085,-0.27,-0.14,16.76,36.1865537418427,1.36512912129102,0.829495699476504,-28098,-29315,,8374  ,羅昇,2085819,2029600,2.77,-7635,13654,-20463,-42969
8996,50332,125228,-59.81,893841,0.56,1.4,21.25,56.6510358530966,1.79963956513225,1.16048496680441,54689,148342,-63.13,8996  ,高力,1041881,1194860,-12.8,78472,152181,-23783,-3839
06,841122,857383,-1.9,78157790,0.14,0,15.5,51.8495922265051,1.52824104132265,0.933568559194682,1496028,1413306,5.85,06    ,電器電纜類,136621017,148411259,-7.94,743047,1615085,752981,-201779
1603,159784,92538,72.67,3423000,0.56,0.33,19.93,66.1392483200272,1.57948759387637,1.1606513051603,151659,103606,46.38,1603  ,華電,1437756,1524830,-5.71,48710,95849,102949,7757
1604,342609,355363,-3.59,5250000,0.67,0.69,15.29,60.2716663130913,1.62370560012508,1.00332196566247,362646,361520,0.31,1604  ,聲寶,5469048,5486830,-0.32,156226,97929,206420,263591
1605,513803,491207,4.6,35760002,0.14,0.14,17.36,56.7993269823436,1.56881840692911,0.897260741252813,1011006,840054,20.35,1605  ,華新,75849318,80047555,-5.24,784160,1413142,226846,-573088
1608,-27878,51730,,6327735,-0.07,0.12,17.07,54.640932851431,1.70078915408936,0.792789025505848,-156683,146514,,1608  ,華榮,4476696,4993695,-10.35,-129204,-69576,-27479,216090
1609,-221811,5783,,5721808,-0.39,0.01,12.34,37.2454988486546,1.43207680311275,0.98845127052872,-281487,2856,,1609  ,大亞,7503494,7922473,-5.29,-275504,-134054,-5983,136910
1611,-186398,1648,,3984392,-0.47,0,12.64,64.4686157415391,1.21199216458703,0.840654776506448,-184492,-24832,,1611  ,中電,1363825,1469579,-7.2,48733,63644,-233225,-88476
1612,44715,164430,-72.81,3241511,0.14,0.51,14.42,84.9504456142729,3.80588052151884,2.67155999300547,32775,191996,-82.93,1612  ,宏泰,1580857,2067249,-23.53,-54206,5694,86981,186302
1613,-243700,-135838,,2275280,-1.07,-0.6,8.85,11.4240091435121,1.09989774014621,0.626262978215749,-241380,-131288,,1613  ,台一,17602477,22625122,-22.2,17829,80701,-259209,-211989
1614,117122,89061,31.51,2691134,0.45,0.34,19.09,70.9533525754629,1.92514740040767,1.09009364645806,144681,107683,34.36,1614  ,三洋電,2714214,2482153,9.35,141735,106545,2946,1138
1615,526,66669,-99.21,1118618,0,0.6,12.94,65.4062790302583,1.22612721304939,0.527340881071089,345,73257,-99.53,1615  ,大山,1190750,1364767,-12.75,13272,29638,-12927,43619
1616,312656,-93759,,1941485,1.65,-0.49,9.82,48.7431702862633,1.5780534414486,0.599968271987822,509080,-112847,,1616  ,億泰,1805931,2003229,-9.85,-88074,-68621,597154,-44226
1617,349,21086,-98.34,1442332,0,0.15,10.97,47.7412714582154,1.68052494363909,1.46449017689839,4473,27998,-84.02,1617  ,榮星,1513335,1770399,-14.52,14254,24874,-9781,3124
1618,-60432,-41719,,2408647,-0.25,-0.17,16.03,91.7137153992028,5.94399629609844,3.90931970487502,-71787,-42709,,1618  ,合機,805228,1155595,-30.32,-78050,-54982,6263,12273
1626,144989,-202689,,1228846,1.18,-1.65,24.65,32.8850588439658,1.2438176913322,0.671821421867289,178634,-205235,,1626  ,F-艾美,6889505,7275301,-5.3,223547,9165,-44913,-214400
4930,-55212,-8127,,1343000,-0.41,-0.03,33.78,34.7666360383572,1.90550961754312,1.59927348113474,36558,74733,-51.08,4930  ,燦星網,6418583,6222482,3.15,-80381,15137,116939,59596
08,-1833379,-1411432,,34476699,0.11,0.24,18.41,47.8263870229634,1.00502546585857,0.483603266180402,-1847170,-1377158,,08    ,玻璃陶瓷類,27283024,28799922,-5.27,-1549495,-305257,-297675,-1071901
1802,-1924701,-1773269,,23780608,-0.81,-0.75,19.2,45.6312006966197,0.793498530913564,0.35832690396246,-2092678,-1925435,,1802  ,台玻,19046298,19963732,-4.6,-1869313,-814986,-223365,-1110449
1806,-104113,51470,,4373351,-0.24,0.12,16.93,53.4966022941134,1.69941440681943,0.868389002583787,-28417,138519,,1806  ,冠軍,2865795,3230522,-11.29,64621,202123,-93038,-63604
1809,40073,74113,-45.93,1898204,0.21,0.39,18.42,60.3870651514421,3.65506240113365,1.7205029194869,46248,103207,-55.19,1809  ,中釉,1425985,1708417,-16.53,48543,106707,-2295,-3500
1810,66547,164738,-59.6,3698536,0.18,0.45,15.22,49.5965958550035,1.2315452164941,0.732194479881946,101596,212619,-52.22,1810  ,和成,2926676,3016770,-2.99,79652,106441,21944,106178
1817,88815,71516,24.19,726000,1.22,0.99,18.22,75.458823515992,2.6121034618747,1.40090235433955,126081,93932,34.23,1817  ,凱撒衛,1018270,880481,15.65,127002,94458,-921,-526
09,1894874,57446,3198.53,56416342,0.31,0.15,17.67,37.3576579778339,1.19685783490302,0.756040834238989,2797641,110861,2423.56,09    ,造紙類,79468539,77652754,2.34,3288215,1299063,-490574,-1188202
1902,113881,-29402,,4020005,0.28,-0.07,14.72,59.067944548145,2.56323367557707,1.43391379076394,125264,-25796,,1902  ,台紙,3207537,3110892,3.11,187925,-86559,-62661,60763
1903,-113421,-147430,,2600391,-0.44,-0.57,13.24,49.5594605517178,0.607433563265278,0.430634540993907,-113421,-147430,,1903  ,士紙,149602,834994,-82.08,-119867,-72964,6446,-74466
1904,860286,105433,715.96,11082745,0.78,0.1,17.47,34.1065881901472,1.01537783833477,0.599865160153806,976018,-198341,,1904  ,正隆,21429959,20702583,3.51,1070418,325868,-94400,-524209
1905,318933,-145226,,12228353,0.26,-0.12,14.09,55.4877761850721,2.10610419463982,1.05236946516513,347116,-155846,,1905  ,華紙,10107729,10425161,-3.04,362729,-205599,-15613,49753
1906,85771,213306,-59.79,1510000,0.57,1.42,16.56,60.3658776971519,0.291619588515058,0.286769756870282,109883,240048,-54.22,1906  ,寶隆,153545,218829,-29.83,-2632,-1855,112515,241903
1907,114544,-349555,,16603715,0.07,-0.21,22.35,32.6225596723639,1.30717372470416,0.842237656601379,614597,-149727,,1907  ,永豐餘,30931955,29023939,6.57,783744,121317,-169147,-271044
1909,514880,410320,25.48,8371133,0.62,0.52,16.94,31.9983096376085,0.799393575296483,0.654158501612517,738184,547953,34.72,1909  ,榮成,13488212,13336356,1.14,1005898,1218855,-267714,-670902
10,9906302,13847404,-28.46,284100563,0.25,0.48,16.75,42.6118572732805,1.20768616515097,0.492621709293654,13391766,19042329,-29.67,10    ,鋼鐵類,345659917,397514199,-13.04,12886479,19984798,505287,-942469
1532,378345,67712,458.76,3936561,0.96,0.17,29.72,29.6192421192529,1.64647703328782,0.591682199876482,780990,672409,16.15,1532  ,勤美,8286200,7567999,9.49,769610,770837,11380,-98428
2002,8375666,8766648,-4.46,157731290,0.54,0.57,19.11,43.490568668727,0.966832199165331,0.350374816785871,10606583,11678360,-9.18,2002  ,中鋼,154366375,184577177,-16.37,10339847,11664275,266736,14085
2006,764243,852136,-10.31,9982215,0.77,0.85,22.6,58.3376165650929,1.32910880616916,0.664255907583489,932397,982567,-5.11,2006  ,東鋼,16677921,17947132,-7.07,796932,757733,135465,224834
2007,-247395,-297667,,6306516,-0.39,-0.47,6.27,28.1676079389545,0.794426143620862,0.279059807952845,-247395,-295286,,2007  ,燁興,3671438,3372803,8.85,-137004,-215023,-110391,-80263
2008,-91624,-229282,,2754873,-0.33,-0.83,12.62,66.3112136344707,1.16259495000389,0.599094678980482,-91624,-113954,,2008  ,高興昌,705083,669972,5.24,-101394,-119329,9770,5375
2009,-163356,127145,,3596222,-0.45,0.35,9.66,62.7169774104522,1.43567557122728,0.400944664344712,-180673,139207,,2009  ,第一銅,1787322,1949425,-8.32,-98620,-46331,-82053,185538
2010,207777,211081,-1.57,6476554,0.32,0.33,15.74,59.3950200577834,2.25705149277611,1.13318443978712,216922,231764,-6.4,2010  ,春源,8317674,10185874,-18.34,79066,160563,137856,71201
2012,37782,25937,45.67,2877740,0.14,0.1,13.4,31.3497858958836,1.19411370799372,0.619870429131659,88113,78174,12.71,2012  ,春雨,4300853,4471493,-3.82,158273,135611,-70160,-57437
2013,83978,118644,-29.22,2000000,0.43,0.61,22.62,29.9244441179308,1.08741680155899,0.926762767129441,101837,141026,-27.79,2013  ,中鋼構,7780954,8943518,-13,97188,116682,4649,24344
2014,-1115506,170567,,14355444,-0.78,0.12,5.36,23.3970645955367,0.584281651777711,0.182978407641547,-1117081,170523,,2014  ,中鴻,15368728,19460914,-21.03,-2148416,265398,1031335,-94875
2015,1025617,794765,29.05,5815994,1.76,1.37,26.39,78.6735492335653,2.75526266493391,1.40180563848594,1227619,948276,29.46,2015  ,豐興,12818514,15499879,-17.3,1152467,892746,75152,55530
2017,-49388,-78704,,3848775,-0.13,-0.21,10.06,44.3844163892052,1.0471350620084,0.38275303892684,13030,-16717,,2017  ,官田鋼,2707132,2951279,-8.27,16961,-4252,-3931,-12465
2020,46118,169897,-72.86,2591261,0.18,0.65,13.45,53.9401496336548,1.35328718659718,0.519450439498146,55353,214806,-74.23,2020  ,美亞,2286715,2956872,-22.66,28821,273229,26532,-58423
2022,-181978,40894,,5470911,-0.33,0.08,8.7,33.5799585629542,1.04148191740351,0.364722381597683,-232017,66397,,2022  ,聚亨,3905649,4638048,-15.79,-122275,29519,-109742,36878
2023,68826,451100,-84.74,17180905,0.04,0.27,16.06,35.5194016805518,1.04813323764282,0.591666814759122,-251459,498853,,2023  ,燁輝,27157492,29766558,-8.77,581628,825329,-833087,-326476
2024,20763,87918,-76.38,1020000,0.2,0.8,10.75,49.875372744656,1.38799371681605,0.650522769434158,20763,49685,-58.21,2024  ,志聯,740984,875563,-15.37,28818,55912,-8055,-6227
2025,-140246,53746,,3228341,-0.5,0.19,5.05,59.2433339374346,0.919996610956652,0.494866226927832,-140247,53747,,2025  ,千興,1899102,2550596,-25.54,-152488,45107,12241,8640
2027,27384,818339,-96.65,8081809,0.04,1.07,14.2,23.816147710026,2.92327143697423,0.538898312623847,444899,1330316,-66.56,2027  ,大成鋼,26685576,24721390,7.95,697683,1815631,-252784,-485315
2028,-428009,-310368,,3428580,-1.25,-1.17,3.48,19.8802510976983,0.339932834379393,0.0491820246245547,-428009,-310368,,2028  ,威致,3826863,5024314,-23.83,-383286,-267875,-44723,-42493
2029,240779,206929,16.36,3211800,0.75,0.64,25.11,77.6752101415868,5.04154266328643,3.62686392899862,316887,302645,4.71,2029  ,盛餘,7584897,8024168,-5.47,459648,475476,-142761,-172831
2030,14947,192637,-92.24,2865260,0.05,0.75,13.25,32.2589319064686,1.45517788818607,0.540675251616937,31070,236738,-86.88,2030  ,彰源,5907862,6654387,-11.22,84424,300849,-53354,-64111
2031,146824,163240,-10.06,2788380,0.53,0.59,18.57,41.6081837778338,1.46431118235398,0.807371503800184,150795,192522,-21.67,2031  ,新光鋼,3647039,4655068,-21.65,-331066,208087,481861,-15565
2032,32119,61422,-47.71,1305215,0.25,0.47,12.46,78.6225522250786,7.00153164928686,4.25937271476199,35792,82101,-56.4,2032  ,新鋼,1557613,1702956,-8.53,7535,76414,28257,5687
2033,-5411,-3483,,806945,-0.07,-0.04,11.31,71.8092482728551,1.80581083710085,0.720300472428141,-6646,-3371,,2033  ,佳大,369582,391594,-5.62,-6177,636,-469,-4007
2034,228771,511501,-55.27,3701189,0.62,1.38,18.26,61.836000396083,2.32920747255701,1.01264953272523,276922,594911,-53.45,2034  ,允強,10082187,13160255,-23.39,306132,603410,-29210,-8499
2038,-68569,-57203,,1726329,-0.4,-0.33,15.61,37.7377407100616,1.05310176690315,0.445596487161892,-88390,-71895,,2038  ,海光,4491457,5951423,-24.53,-132142,-43857,43752,-28038
3004,94297,94224,0.08,526472,1.79,2.25,22.35,50.626754007870304,1.37642456735362,0.761352107878348,114321,120052,-4.77,3004  ,豐達科,725532,682807,6.26,130413,129136,-16092,-9084
5007,430046,557259,-22.83,2949401,1.6,2.08,17.93,63.389469813728,1.78975355823095,1.06451473970432,535688,680022,-21.22,5007  ,三星,3537596,3586566,-1.37,500947,660198,34741,19824
5538,161520,217585,-25.77,1680000,0.96,1.3,20.21,65.4777019696714,2.44864514568035,1.31526313773719,215144,308419,-30.24,5538  ,F-東明,3074156,3018185,1.85,210618,318152,4526,-9733
9958,11982,62785,-80.92,1855581,0.07,0.35,12.11,35.5561630668663,2.10896661509249,1.68983189681244,10182,80400,-87.34,9958  ,世紀鋼,1391421,1555984,-10.58,52336,100535,-42154,-20135
11,10676957,12898594,-17.22,82114528,1.14,1.5,22.17,52.9879625329968,1.62454365996639,1.05094078788897,15411529,17859854,-13.71,11    ,橡膠類,119612064,132656839,-9.83,16322248,18845949,-910719,-986095
2101,401825,340250,18.1,8339349,0.48,0.41,13.84,56.0601037147496,1.70546143310214,0.804622251312846,540597,490884,10.13,2101  ,南港,5827549,6961521,-16.29,406339,539440,134258,-48556
2102,219738,267650,-17.9,4640483,0.49,0.59,22.09,76.2959257621855,2.77873713166694,2.06361109061462,296638,360282,-17.67,2102  ,泰豐,3960743,4057087,-2.37,330521,368301,-33883,-8019
2103,546490,583827,-6.4,8257099,0.66,0.71,18.44,48.7829108105434,1.22730637690837,0.730990215015139,682154,798871,-14.61,2103  ,台橡,13263395,16115895,-17.7,790318,1032930,-108164,-234059
2104,313724,388687,-19.29,5986543,0.58,0.72,32.94,56.0452608475844,1.76019267667315,1.37473081616816,881703,971435,-9.24,2104  ,中橡,8884736,11308936,-21.44,1043162,1135426,-161459,-163991
2105,6517072,7057807,-7.66,32414155,2.01,2.18,25.45,48.0647279224687,1.19209777174434,0.859214641881019,9242076,9994414,-7.53,2105  ,正新,60034398,64285222,-6.61,9880556,10570302,-638480,-575888
2106,1411910,1766595,-20.08,8572800,1.73,2.16,23.52,50.1124824285349,2.76360482587761,1.67464753500215,1879910,2270202,-17.19,2106  ,建大,15880869,17003216,-6.6,1896755,2223291,-16845,46911
2107,337633,1992663,-83.06,4971894,0.68,4.01,23.96,78.3902366029078,3.52391726911663,0.934567315184739,507148,2228758,-77.25,2107  ,厚生,1321374,3429388,-61.47,535360,2246877,-28212,-18119
2108,535880,38927,1276.63,4253680,1.26,0.09,15.15,79.1667758262287,4.32836621616814,3.36602003447722,691092,53286,1196.95,2108  ,南帝,4738860,3845481,23.23,675511,35511,15581,17775
2109,90239,124930,-27.77,3258325,0.28,0.37,12.17,46.0836713261768,2.0094967856267,1.26715039984593,302780,272302,11.19,2109  ,華豐,3436288,3357144,2.36,358182,294591,-55402,-22289
2114,178952,222933,-19.73,675253,2.65,3.63,29.24,74.0008087143278,2.24923434380998,1.86648923010254,228037,271536,-16.02,2114  ,鑫永銓,965233,967858,-0.27,253998,256518,-25961,15018
2115,123494,114325,8.02,744947,1.7,1.61,25.51,65.4888836422982,3.72602814920278,2.25287967545221,159394,147884,7.78,2115  ,F-六暉,1298619,1325091,-2,151546,142762,7848,5122
12,12076083,10529297,14.69,47870345,4.23,3.82,40.42,36.793047415343,1.14389500406771,0.952146843306274,16521798,14014364,17.89,12    ,汽車類,205627151,194772805,5.57,9636506,7426863,6885292,6587501
1338,373468,293795,27.12,838400,4.45,3.76,71.34,67.4424609644737,2.05571508877899,1.69162095492827,477211,401916,18.73,1338  ,F-廣華,3956331,4102621,-3.57,441971,411021,35240,-9105
2201,1520929,1362690,11.61,15729199,1.04,0.93,44.71,33.0372294654958,1.01948864344946,0.876322253015602,2775840,1948801,42.44,2201  ,裕隆,60101614,54549410,10.18,949816,793644,1826024,1155157
2204,1921241,1534088,25.24,13840508,1.41,1.13,35.06,77.1945361479775,2.59294208913219,2.03888157181625,2387189,1951486,22.33,2204  ,中華,20064777,19972309,0.46,1702689,1416707,684500,534779
2206,366531,117476,212.01,9000446,0.42,0.14,16,35.0593814989787,1.12820666016017,0.328400817480714,447141,275326,62.4,2206  ,三陽,17289399,18404475,-6.06,113058,-261196,334083,536522
2207,5482458,4745716,15.52,5461792,10.04,8.69,64.29,21.5674430579084,1.09536614649087,0.991731397454803,7548576,6315457,19.53,2207  ,和泰車,85510674,79467269,7.6,5675317,4716536,1873259,1598921
2227,2411456,2475532,-2.59,3000000,8.04,8.25,65.83,50.3565089568356,1.41768974236122,1.29567824185216,2885841,3121378,-7.55,2227  ,裕日車,18704356,18276721,2.34,753655,350151,2132186,2771227
14,20763905,16013110,29.67,234371582,0.85,0.9,20.09,37.111256020616,1.63637442011151,0.303610569909755,25988595,20411309,27.32,14    ,建材營造類,148089136,137978649,7.33,25607616,21756141,380979,-1344832
1436,-29156,217418,,690000,-0.49,3.62,37.47,35.6260958648508,1.72312289863699,0.0868609880068267,-17282,223139,,1436  ,華友聯,60593,1002495,-93.96,-9009,220158,-8273,2981
1438,11361,-2077,,1024115,0.11,-0.02,5.37,88.5474270894579,269.782324771441,74.1171092729647,13133,-2109,,1438  ,裕豐,23456,619,3689.34,12781,-3784,352,1675
1442,344194,223307,54.13,2252733,1.57,1.06,19.19,30.3678669872941,2.68942623568444,0.0819646662104227,384004,278023,38.12,1442  ,名軒,1054794,711708,48.21,382354,269553,1650,8470
1805,-52580,50077,,802654,-0.66,0.62,9.1,57.0131838760237,2.37750174226288,1.02937307982999,-52580,50077,,1805  ,寶徠,79671,931856,-91.45,-55523,50350,2943,-273
1808,87752,27476,219.38,2150262,0.43,0.16,18.54,25.8365067713696,1.79554058903394,0.0740835275748325,89931,29326,206.66,1808  ,潤隆,880683,668917,31.66,110418,52911,-20487,-23585
2501,1845141,271653,579.23,16565158,1.11,0.16,15.28,42.7913561755012,1.80434048395325,0.291059106380025,1960781,365758,436.09,2501  ,國建,5974930,3095750,93,1957867,319133,2914,46625
2504,174194,250559,-30.48,15192983,0.12,0.17,15.8,37.1121149362409,1.28359466902264,1.03667373107294,32923,474209,-93.06,2504  ,國產,14346317,16506173,-13.09,-566577,563887,599500,-89678
2505,276915,83379,232.12,5765825,0.52,0.17,12.59,45.4032639578428,1.53647633419427,0.204503712738309,283979,76007,273.62,2505  ,國揚,1899054,1051812,80.55,299735,111837,-15756,-35830
2506,129879,-74523,,3870000,0.36,-0.2,17.11,41.2474416682366,1.50853941339007,0.269413806235961,193643,19554,890.3,2506  ,太設,1191050,1123587,6,192423,56268,1220,-36714
2509,-112162,-57150,,1517520,-0.74,-0.38,18.92,32.8011907784802,1.47396908665713,0.208295786811691,-108651,-57510,,2509  ,全坤建,59323,17036,248.22,-75000,-90559,-33651,33049
2511,710436,673051,5.55,16623418,0.44,0.43,14.11,42.5560562136944,2.06393448361411,0.416831886508044,813108,743978,9.29,2511  ,太子,5731241,6669434,-14.07,668021,620487,145087,123491
2515,2020589,48558,4061.19,15250175,1.32,0.03,13.96,55.3892120116819,2.31083184864126,1.46592116252371,2242666,84340,2559.08,2515  ,中工,8240606,6243967,31.98,2152726,56632,89940,27708
2516,109638,110160,-0.47,2364775,0.48,0.49,13.01,33.8003529762703,1.34420052708584,0.913194808907529,145714,133919,8.81,2516  ,新建,5043246,5480314,-7.98,147228,122105,-1514,11814
2520,-33474,1425299,,5037910,-0.07,2.88,21.68,25.0290637867908,1.52947117267181,0.238395904375612,215543,1798486,-88.02,2520  ,冠德,3287568,6598013,-50.17,293697,1899248,-78154,-100762
2524,77201,186934,-58.7,3834447,0.21,0.5,27.93,35.5606246380712,1.61937623959024,0.0109386058403757,184372,368506,-49.97,2524  ,京城,764321,1016121,-24.78,239010,393013,-54638,-24507
2527,417983,-46576,,2703060,1.6,-0.18,29.19,47.4967164104502,2.07543905307496,0.19614254623792,544177,-16269,,2527  ,宏璟,2722229,320796,748.59,468299,-7121,75878,-9148
2528,-15590,36728,,1210328,-0.13,0.3,10.6,72.9025309149742,3.88306542705709,1.18097836475802,-11340,44163,,2528  ,皇普,68270,255052,-73.23,-10240,44611,-1100,-448
2530,-29440,-53253,,2707525,-0.11,-0.2,10.63,32.7119156083473,1.47760392129136,0.0551225088536369,-32851,-59142,,2530  ,華建,3977,5852,-32.04,-29212,-73146,-3639,14004
2534,408743,-220361,,5890910,0.69,-0.37,15.32,34.9006317308148,1.87409191362908,0.0327084281744973,430483,-211688,,2534  ,宏盛,1169485,160074,630.59,529255,-138059,-98772,-73629
2535,121934,413308,-70.5,2196229,0.59,2.01,20.59,29.6504622548282,2.02457759714125,1.21737275975697,199375,439444,-54.63,2535  ,達欣工,5110464,5947371,-14.07,248384,417198,-49009,22246
2536,890743,355147,150.81,3328087,2.68,1.09,32.58,54.1122391935297,2.02474497624421,0.05277462799287,958828,409009,134.43,2536  ,宏普,3220787,1807221,78.22,976392,487189,-17564,-78180
2537,50304,143295,-64.89,2675907,0.2,0.59,13.87,48.6674447466638,2.17545100059017,0.129686416514228,51008,145819,-65.02,2537  ,聯上發,279324,549094,-49.13,76453,166018,-25445,-20199
2538,1777385,1236939,43.69,4200436,4.28,3.03,20.19,46.1096073436064,2.04007820417812,0.553401544826326,1900811,1295873,46.68,2538  ,基泰,5107626,2148334,137.75,1933938,1337953,-33127,-42080
2539,658174,502978,30.86,2863656,2.76,2.11,18.51,55.0073509871592,2.96227415650892,0.0393171029116789,736133,562234,30.93,2539  ,櫻花建,1945059,1897768,2.49,737240,564022,-1107,-1788
2540,33489,31443,6.51,1466000,0.23,0.33,24.54,61.3690771744453,2.89396711146736,0.678205223296844,34186,33444,2.22,2540  ,愛山林,386141,513759,-24.84,46703,39185,-12517,-5741
2542,2423396,2835311,-14.53,11666266,2.73,3.2,33.23,26.4459510105992,1.46339061561597,0.137162828581776,2945968,3197195,-7.86,2542  ,興富發,10882502,11008683,-1.15,2905838,3316409,40130,-119214
2543,71868,78420,-8.36,2419837,0.3,0.39,10.45,49.2465284573507,1.89285956515522,1.36428974733487,108366,80668,34.34,2543  ,皇昌,2920556,2002954,45.81,72317,44613,36049,36055
2545,-118709,592621,,3277348,-0.36,1.81,29.68,23.0880176014744,1.2365996143119,0.0800909447580741,-66372,640654,,2545  ,皇翔,786738,1546260,-49.12,58743,780596,-125115,-139942
2546,52870,128588,-58.88,1060357,0.5,1.21,18.83,44.2048662520101,1.67432359228371,1.56173021217518,60264,167288,-63.98,2546  ,根基,2380917,2935505,-18.89,49723,171790,10541,-4502
2547,-266806,-197986,,8944192,-0.3,-0.23,17.28,20.7838278110467,0.967179502601423,0.106138630728704,-208727,-120048,,2547  ,日勝生,1823721,1555645,17.23,-99833,-38926,-108894,-81122
2548,1885295,-341723,,2768127,6.82,-1.24,48.12,36.4621977306323,1.67232527735232,0.0624840057750841,1944631,-127464,,2548  ,華固,4275684,721589,492.54,1940785,-112150,3846,-15314
2597,232228,431015,-46.12,1350000,1.72,3.19,29.14,31.4157518309889,1.10835759409326,0.968597640333462,385187,569871,-32.41,2597  ,潤弘,5392115,6761092,-20.25,407871,565057,-22684,4814
2841,43084,-52900,,7258813,0.07,-0.08,24.48,55.6429992185772,1.17426326158653,0.957834900365235,85387,-43455,,2841  ,台開,232850,253873,-8.28,-193069,-48336,278456,4881
2923,1365937,460920,196.35,17402970,0.78,0.26,30.63,44.1515910064465,3.31436543459011,0.601809996928115,3061507,919999,232.77,2923  ,F-鼎固,5435912,2871863,89.28,3448702,1312132,-387195,-392133
3052,61592,125929,-51.09,2330045,0.31,0.64,14.55,38.4283478481862,1.57248928865841,0.812081671415431,67443,158582,-57.47,3052  ,夆典,994340,1831048,-45.7,65674,157445,1769,1137
3056,47748,16050,197.5,1988884,0.28,0.11,19.44,32.0633499294508,1.43180757298558,0.156037582383139,58594,24784,136.42,3056  ,總太,579876,204780,183.17,46127,23393,12467,1391
3266,-105101,1776115,,3523143,-0.3,5.04,15.37,51.2208457102901,2.10777824784153,0.288847556655894,-66713,1844625,,3266  ,昇陽,486398,4464797,-89.11,-78916,1873206,12203,-28581
3703,417626,775593,-46.15,8832160,0.47,0.88,24.2,36.6945658893235,1.50121731921168,0.62519491514629,510444,952415,-46.41,3703  ,欣陸,12426782,11768592,5.59,552376,946871,-41932,5544
5515,-6725,118593,,3551191,-0.02,0.33,16.46,61.2183695190985,4.56702213878958,4.3613682453078,-16318,150076,,5515  ,建國,2331371,3286623,-29.06,-34863,82167,18545,67909
5519,145112,224396,-35.33,1830000,0.84,1.3,16.15,40.8137088642204,2.83793574400503,0.421677733889999,151090,241635,-37.47,5519  ,隆大,1260150,1571066,-19.79,147940,240082,3150,1553
5521,89743,-161197,,3475274,0.26,-0.46,11.73,46.2773878743529,1.65577190166732,1.05819307727458,105711,-187071,,5521  ,工信,3532054,2678949,31.84,109197,-174603,-3486,-12468
5522,3506677,1345636,160.6,8354332,4.2,1.61,47.66,40.611106936478,1.55280603588385,0.0847901899986978,4451290,2209259,101.48,5522  ,遠雄,15032357,8192220,83.5,4056194,2527238,395096,-317979
5525,500018,151031,231.07,2530909,2.1,0.64,17.5,42.7024229966461,1.45000368255126,0.0869379421126262,537720,160673,234.67,5525  ,順天,2436228,1081861,125.19,548657,174062,-10937,-13389
5531,-258241,492856,,8823100,-0.29,0.61,13.39,24.0901806301762,1.92925012280377,0.207971210524817,-343904,551998,,5531  ,鄉林,766408,2496469,-69.3,-223456,622386,-120448,-70388
5533,466422,628279,-25.76,2713356,1.72,2.32,27.36,51.2583228916355,2.12502684596326,0.199435149323923,581062,683523,-14.99,5533  ,皇鼎,1824617,2070368,-11.87,609068,695090,-28006,-11567
5534,-3506,-35104,,2743176,-0.01,-0.13,34.7,32.906020650276,1.45347653198966,0.0622880302868379,69112,225285,-69.32,5534  ,長虹,814893,1085863,-24.95,94006,235826,-24894,-10541
6177,234443,839508,-72.07,1983305,1.36,4.98,18.9,26.9470972152149,1.53673391034668,0.127276979307837,252441,868257,-70.93,6177  ,達麗,1849788,2335677,-20.8,271591,869834,-19150,-1577
